SAT_Reading,Reading_Effect,Reading Confidence Lower,Reading Confidence Upper
447.2049689440994,-17.47084411533421,-25.773186463298,-9.168501767370419
448.4472049689441,-17.36423747610802,-25.65150845401075,-9.076966498205291
449.6894409937888,-17.256985998393468,-25.525934401966026,-8.988037594820911
450.93167701863354,-17.14887293606641,-25.396798124091887,-8.900947748040933
452.17391304347825,-17.0396815430027,-25.264532129628627,-8.814830956376772
453.41614906832297,-16.929195073078194,-25.129634376709895,-8.728755769446492
454.6583850931677,-16.81719678016875,-24.992637321415003,-8.641756238922495
455.9006211180124,-16.703469918150223,-24.85407901882119,-8.552860817479258
457.1428571428571,-16.58779774089847,-24.714476182066704,-8.461119299730237
458.3850931677018,-16.469963502289342,-24.574299249456026,-8.365627755122661
459.62732919254654,-16.34975045619871,-24.43394963930203,-8.265551273095392
460.8695652173913,-16.226941856502407,-24.29373947637754,-8.160144236627277
462.111801242236,-16.10132095707631,-24.153874142766206,-8.048767771386418
463.35403726708074,-15.972671011796265,-24.014438032297214,-7.930903991295317
464.59627329192546,-15.840775274538128,-23.875383868238163,-7.806166680838093
465.83850931677017,-15.70541699917777,-23.736525880128404,-7.674308118227133
467.0807453416149,-15.566379439591024,-23.59753703468028,-7.535221844501768
468.3229813664596,-15.423445849653763,-23.457950389716835,-7.388941309590692
469.5652173913043,-15.276399483241839,-23.317164504925,-7.2356344615586785
470.80745341614903,-15.125023594231106,-23.174452715995706,-7.075594472466506
472.04968944099375,-14.969101436497414,-23.028975975667798,-6.909226897327031
473.29192546583846,-14.808416263916635,-22.879798899200857,-6.737033628632416
474.53416149068323,-14.642751330364604,-22.725908631012004,-6.559594029717205
475.77639751552795,-14.471889889717199,-22.566236176475797,-6.3775436029586015
477.01863354037266,-14.295615195850269,-22.399679916220343,-6.191550475480195
478.2608695652174,-14.113710502639664,-22.22513113401601,-6.002289871263317
479.5031055900621,-13.925959063961239,-22.04150153572314,-5.8104165921993385
480.7453416149068,-13.732144133690863,-21.847752907095355,-5.616535360286372
481.9875776397515,-13.532048965704385,-21.642929243863236,-5.421168687545533
483.22981366459624,-13.325498669471626,-21.42629501910831,-5.224702319834941
484.47204968944095,-13.112741682133585,-21.198306513120674,-5.027176851146496
485.71428571428567,-12.894272245557874,-20.96016735497286,-4.828377136142889
486.95652173913044,-12.670587629360485,-20.713195876328356,-4.627979382392613
488.19875776397515,-12.442185103157465,-20.458783670213982,-4.425586536100948
489.44099378881987,-12.209561936564816,-20.198363938180925,-4.220759934948704
490.6832298136646,-11.973215399198555,-19.933381721839822,-4.013049076557286
491.9254658385093,-11.733642760674693,-19.665265773680098,-3.802019747669288
493.167701863354,-11.491341290609244,-19.395402015804144,-3.587280565414341
494.4099378881987,-11.246808258618227,-19.125108717507587,-3.368507799728869
495.65217391304344,-11.000540934317655,-18.855613682203774,-3.1454681864315344
496.89440993788816,-10.753036587323534,-18.58803385885713,-2.918039315789936
498.13664596273287,-10.504792487251898,-18.323357871234407,-2.6862271032693874
499.37888198757764,-10.256305903718749,-18.0624319809216,-2.4501798265159005
500.62111801242236,-10.0080741063401,-17.805949963114948,-2.2101982495652504
501.8633540372671,-9.760594364731984,-17.5544472803525,-1.9667414491114688
503.1055900621118,-9.514363948510393,-17.30829979880634,-1.7204280982144464
504.3478260869565,-9.269880127291366,-17.06772712153651,-1.4720331330462209
