Year,Year_Effect,Year Confidence Lower,Year Confidence Upper
2022.5217391304348,48.956858304914846,45.75689691409243,52.15681969573726
2022.527950310559,48.99804408378907,45.78631629491717,52.209771872660966
2022.5341614906831,49.03910760649502,45.81543159190495,52.2627836210851
2022.5403726708075,49.08004743465408,45.84426041473813,52.31583445457002
2022.5465838509317,49.12086212986688,45.87282014535575,52.368904114378005
2022.552795031056,49.161550253738476,45.901127926527685,52.421972580949266
2022.55900621118,49.202110367872365,45.92920065180639,52.47502008393834
2022.5652173913043,49.24254103387216,45.95705495681094,52.52802711093337
2022.5714285714287,49.28284081334278,45.984707211759826,52.580974414925734
2022.5776397515529,49.323008267884866,46.0121735151703,52.63384302059943
2022.583850931677,49.36304195910339,46.03946968866035,52.686614229546436
2022.5900621118012,49.40294044860194,46.06661127275641,52.739269624447466
