SAT_Math,Math_Effect,Math Confidence Lower,Math Confidence Upper
409.8862385321101,-5.7628529116892695,-10.853614356265302,-0.672091467113237
410.35229357798164,-5.71845977820177,-10.780670651755413,-0.6562489046481268
410.81834862385324,-5.674996456012895,-10.709241011208682,-0.640751900817107
411.2844036697248,-5.632467823709631,-10.639353643852616,-0.6255820035666471
411.7504587155963,-5.590878759878946,-10.571022353431934,-0.6107351663259575
412.2165137614679,-5.55023414310781,-10.504246026170804,-0.5962222600448159
412.68256880733946,-5.5105388519832035,-10.439008379723212,-0.5820693242431956
413.148623853211,-5.471797765092099,-10.375277983074211,-0.5683175471099862
413.61467889908255,-5.43401576102147,-10.313008555216236,-0.555022966826705
414.08073394495415,-5.397197718358288,-10.252139548257773,-0.5422558884588016
414.5467889908257,-5.361348515689533,-10.192597018621402,-0.5301000127576652
