SAT_Reading,Reading_Effect,Reading Confidence Lower,Reading Confidence Upper
415.77614678899084,-16.100017538039086,-21.478711341255654,-10.72132373482252
416.20917431192663,-16.035060864860025,-21.38901786126717,-10.681103868452881
416.64220183486236,-15.96954875325641,-21.30019239368398,-10.63890511282884
417.07522935779815,-15.903504359829792,-21.212206286786166,-10.594802432873418
417.50825688073394,-15.836950841181757,-21.125018245040984,-10.548883437322528
417.9412844036697,-15.769911353913882,-21.038574500758003,-10.501248207069759
418.3743119266055,-15.70240905462773,-20.952809190040504,-10.452008919214954
418.8073394495413,-15.63446709992488,-20.867644930504696,-10.401289269345064
419.2403669724771,-15.5661086464069,-20.782993596295206,-10.349223696518592
419.6733944954128,-15.49735685067537,-20.69875728440185,-10.29595641694889
420.1064220183486,-15.42823486933185,-20.614829465275662,-10.241640273388038
420.5394495412844,-15.358765858977925,-20.531096310328543,-10.186435407627307
420.9724770642202,-15.288972976215158,-20.447438189127602,-10.130507763302715
421.405504587156,-15.218879377645127,-20.363731329985825,-10.074027425304429
421.83853211009176,-15.148508219869406,-20.279849639198666,-10.017166800540144
422.27155963302755,-15.077882659489564,-20.195666676354175,-9.960098642624953
422.7045871559633,-15.00702585310718,-20.111057785901437,-9.902993920312921
423.13761467889907,-14.935960957323816,-20.025902388430183,-9.84601952621745
423.57064220183486,-14.86471112874105,-19.9400864388076,-9.789335818674498
424.00366972477065,-14.793293746067027,-19.853513700360153,-9.733073791773899
424.43669724770643,-14.721686570274885,-19.76615944651607,-9.6772136940337
424.8697247706422,-14.649850744577217,-19.67803752330903,-9.621663965845405
425.302752293578,-14.577747355334175,-19.58917340410772,-9.566321306560631
425.73577981651374,-14.505337488905907,-19.499601443072514,-9.511073534739301
426.16880733944953,-14.432582231652543,-19.409362368124754,-9.45580209518033
426.6018348623853,-14.359442669934243,-19.318500924398148,-9.400384415470338
427.0348623853211,-14.285879890111136,-19.227063665314727,-9.344696114907546
427.4678899082569,-14.211854978543379,-19.135096890587914,-9.288613066498844
427.9009174311927,-14.137329021591112,-19.04264473264355,-9.232013310538676
428.33394495412847,-14.062263105614491,-18.949747395043875,-9.174778816185107
428.7669724770642,-13.986618316973658,-18.856439548390583,-9.116797085556735
429.2,-13.910355742028736,-18.76274889078313,-9.057962593274343
429.6330275229358,-13.833436467139894,-18.668694881146585,-8.9981780531332
430.06605504587156,-13.755821578667268,-18.574287654568796,-8.93735550276574
430.49908256880735,-13.677472162971004,-18.47952712917397,-8.875417196768037
430.93211009174314,-13.598349306411247,-18.384402314004657,-8.812296298817838
431.36513761467893,-13.518414095348142,-18.288890826911118,-8.747937363785166
431.79816513761466,-13.43762761614185,-18.192958630605606,-8.682296601678093
432.23119266055045,-13.355950955152483,-18.096559993902297,-8.61534191640267
432.66422018348624,-13.273345198740206,-17.9996376838275,-8.547052713652912
433.097247706422,-13.189771433265163,-17.902123392858854,-8.47741947367147
433.5302752293578,-13.105190745087494,-17.803938404160142,-8.406443086014846
433.9633027522936,-13.019564220567354,-17.704994496441838,-8.33413394469287
434.3963302752294,-12.932852946064877,-17.605195089117217,-8.260510803012536
434.8293577981651,-12.845018007940226,-17.50443662784563,-8.18559938803482
435.2623853211009,-12.756020492553523,-17.402610210444642,-8.109430774662403
435.6954128440367,-12.665821486264917,-17.299603453571493,-8.03203951895834
436.1284403669725,-12.574382075434563,-17.195302601547887,-7.953461549321242
436.5614678899083,-12.481663346422602,-17.089594880220936,-7.873731812624266
436.99449541284406,-12.38762638558918,-16.98237110076314,-7.792881670415218
437.42752293577985,-12.292232279294439,-16.87352852071201,-7.710936037876867
437.8605504587156,-12.195451066184486,-16.762991324282243,-7.627910808086728
438.29357798165137,-12.09732699475139,-16.650840103455472,-7.543813886047306
438.72660550458716,-11.997941006857744,-16.53723919878552,-7.458642814929968
439.15963302752294,-11.897374305151887,-16.42236324070867,-7.372385369595104
439.59266055045873,-11.795708092282151,-16.306393589171037,-7.285022595393266
440.0256880733945,-11.693023570896868,-16.189515441230544,-7.196531700563192
440.4587155963303,-11.589401943644374,-16.071915100673536,-7.106888786615212
440.89174311926604,-11.484924413173013,-15.953777411994558,-7.016071414351468
441.3247706422018,-11.379672182131099,-15.835283364457128,-6.92406099980507
441.7577981651376,-11.27372645316697,-15.716607875076747,-6.830845031257193
442.1908256880734,-11.16716842892897,-15.597917762046292,-6.73641909581165
442.6238532110092,-11.060079312065424,-15.479369922190134,-6.640788701940714
443.056880733945,-10.952540305224673,-15.361109727353234,-6.543970883096111
443.48990825688077,-10.844632611055053,-15.243269655114428,-6.445995566995678
443.9229357798165,-10.736437432204898,-15.125968168820185,-6.346906695589611
444.3559633027523,-10.628035971322536,-15.009308860680662,-6.24676308196441
444.7889908256881,-10.519509431056298,-14.893379869627633,-6.145638992484962
445.22201834862386,-10.410939014054525,-14.778253582932873,-6.043624445176177
445.65504587155965,-10.302405922965546,-14.663986627403979,-5.940825218527112
446.0880733944954,-10.193991360437716,-14.550620152529497,-5.837362568345934
446.5211009174312,-10.08577652911932,-14.438180404476334,-5.733372653762306
446.95412844036696,-9.977842631658753,-14.326679586598079,-5.6290056767194265
447.38715596330275,-9.870270870704308,-14.216116999326399,-5.524424742082218
447.82018348623853,-9.763142448904329,-14.106480450201488,-5.419804447607169
448.2532110091743,-9.656538568907155,-13.997747923513133,-5.315329214301178
448.6862385321101,-9.550540433361114,-13.889889498691197,-5.21119136803103
449.11926605504584,-9.445229244914563,-13.78286950725796,-5.107588982571166
449.5522935779817,-9.340686206215784,-13.676648919834715,-5.0047234925968525
449.9853211009174,-9.236992519913167,-13.571187957324307,-4.902797082502028
450.4183486238532,-9.134229388655017,-13.466448923855772,-4.802009853454262
450.851376146789,-9.032478015089668,-13.362399263220475,-4.7025567669588595
451.2844036697248,-8.931819601865461,-13.259014845137525,-4.604624358593397
451.71743119266057,-8.832328607637011,-13.15628384411047,-4.508373371163552
452.1504587155963,-8.734011282275224,-13.054213158152816,-4.413809406397633
452.58348623853215,-8.636834270298936,-12.952826616951771,-4.3208419236461
453.0165137614679,-8.540763728380307,-12.852159591318062,-4.229367865442553
453.44954128440367,-8.445765813191423,-12.75225549837241,-4.1392761280104375
453.88256880733945,-8.35180668140439,-12.653162573751292,-4.050450789057489
454.31559633027524,-8.25885248969133,-12.554930878231987,-3.962774101150673
454.74862385321103,-8.166869394724356,-12.457609534496598,-3.876129254952116
